Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
13739,3064,658,670,Second Class,BE-11455,United States,Lake Forest,California,92630,,OFF-FA-10003021,OfficeSupply,Fasteners,Staples,0.01,12,0.5,-0.0012
13740,6511,455,471,First Class,SA-20830,United States,Chesapeake,Virginia,23320,South,OFF-AP-10000804,OfficeSupply,Appliances,Hoover Portapower Portable Vacuum,507.1262,7,0.4,19.5721
13741,5127,574,602,First Class,KH-16690,United States,Pico Rivera,California,90660,West,OFF-ST-10003572,OfficeSupply,Storage,Portfile Personal File Boxes,745.1651,9,0.4,16.5262
13742,5853,532,544,Standard Class,RD-19480,United States,Rockford,Illinois,61107,Central,OFF-ST-10001418,OfficeSupply,Storage,Carina Media Storage Towers in Natural & Black,0.01,10,0.3,0.0012
13743,7643,655,671,Second Class,AR-10825,United States,Bullhead City,Arizona,86442,West,OFF-BI-10001031,OfficeSupply,Binders,Pressboard Data Binders by Wilson Jones,365.9733,4,0.2,-1.8016
13744,3651,772,792,First Class,SC-20020,United States,Danville,California,94526,West,OFF-AR-10003696,OfficeSupply,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,338.3164,10,0.32,
13745,4209,232,236,Same Day,GA-14725,United States,Harrisonburg,Virginia,22801,South,FUR-FU-10002963,Furni,Furnishings,"Master Caster Door Stop, Gray",30.536,1,0.15,1.0231
13747,6248,816,832,Same Day,NC-18625,United States,Kenner,Louisiana,70065,South,FUR-CH-10002774,Furni,Chairs,"Global Deluxe Stacking Chair, Gray",57.1095,9,0.5,-11.5734
13748,7550,1274,1282,Second Class,VG-21805,United States,Florence,Alabama,35630,South,TEC-PH-10002200,technologies,Phones,Samsung Galaxy Note 2,304.1372,14,0.15,84.4762
13749,7542,756,768,Standard Class,BE-11410,United States,Superior,Wisconsin,54880,Central,OFF-ST-10000136,OfficeSupply,Storage,Letter Size File,1043.9616,7,0.3,246.0503
13750,265,215,240,Standard Class,DK-12985,United States,Palm Coast,Florida,32137,South,FUR-FU-10002918,Furni,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,220.9151,8,0.7,-90.0583
13752,3986,179,211,Standard Class,TS-21610,United States,Twin Falls,Idaho,83301,West,FUR-FU-10004018,Furni,Furnishings,Tensor Computer Mounted Lamp,0.01,3,0.6,-0.0045
13753,3524,1035,1047,First Class,ND-18460,United States,Rochester,Minnesota,55901,Central,TEC-PH-10002538,technologies,Phones,Grandstream GXP1160 VoIP phone,0.01,13,,-0.0015
13754,4188,257,285,Standard Class,PA-19060,United States,Mobile,Alabama,36608,South,OFF-ST-10000760,OfficeSupply,Storage,Eldon Fold 'N Roll Cart System,283.7147,14,0.1,47.0371
13755,3256,951,967,Second Class,JP-15520,United States,Waynesboro,Virginia,22980,,OFF-AP-10002287,OfficeSupply,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",0.01,9,0.3,-0.0
13756,10239,837,841,Standard Class,CA-12775,United States,Montgomery,Alabama,36116,South,OFF-BI-10001628,OfficeSupply,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",610.6921,2,,-170.5915
13757,777,1429,1441,Same Day,BD-11320,United States,Eau Claire,Wisconsin,54703,Central,TEC-PH-10002834,Tech,Phones,Google Nexus 5,239.374,14,0.2,50.8244
13759,11228,1301,1313,Same Day,LC-16960,United States,Salem,Oregon,97301,West,FUR-FU-10003981,Furni,Furnishings,Eldon Wave Desk Accessories,735.3669,1,0.2,42.8286
13760,2080,1195,1223,Same Day,RB-19795,United States,Leominster,Massachusetts,1453,East,OFF-BI-10002982,OfficeSupply,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,185.9843,11,0.5,16.0956
13761,3179,452,484,First Class,GH-14410,United States,Bayonne,New Jersey,7002,East,OFF-PA-10002160,OfficeSupply,Paper,Xerox 1978,650.2264,3,0.4,-276.0297
13762,2963,160,192,Second Class,TC-21475,United States,Cuyahoga Falls,Ohio,44221,East,OFF-AP-10002867,OfficeSupply,Appliances,Fellowes Command Center 5-outlet power strip,76.4675,14,0.45,6.8944
13763,11591,797,813,Standard Class,BF-11170,United States,North Charleston,South Carolina,29406,South,OFF-ST-10002743,OfficeSupply,Storage,SAFCO Boltless Steel Shelving,0.01,12,0.5,-0.004
13764,11285,587,607,First Class,Dp-13240,United States,Independence,Missouri,64055,,TEC-PH-10001700,Tech,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,306.4942,4,0.4,-195.2691
13766,11701,679,683,First Class,EJ-13720,United States,Boca Raton,Florida,33433,South,OFF-PA-10004947,OfficeSupply,Paper,Easy-staple paper,0.01,2,0.4,
13767,7141,1324,1344,Standard Class,JE-15475,United States,Warwick,Rhode Island,2886,East,OFF-AR-10003727,OfficeSupply,Art,Berol Giant Pencil Sharpener,551.8161,8,0.45,-57.2379
13768,3435,237,261,Second Class,JP-15460,United States,Wheeling,West Virginia,26003,East,OFF-BI-10001249,OfficeSupply,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,0.01,11,0.15,-0.0011
13769,10359,966,974,Standard Class,RF-19735,United States,Denver,Colorado,80219,West,OFF-AP-10000692,OfficeSupply,Appliances,Fellowes Mighty 8 Compact Surge Protector,455.7239,14,0.3,-32.1296
13770,4296,703,723,Same Day,ZD-21925,United States,Camarillo,California,93010,West,FUR-CH-10003981,Furni,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,0.01,6,0.6,-0.0065
13772,6370,597,629,Second Class,PJ-18835,United States,Arlington,Texas,76017,Central,TEC-MA-10002412,Tech,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,201.3537,8,0.5,-69.0963
13773,698,445,453,Second Class,PT-19090,United States,Vancouver,Washington,98661,--,OFF-PA-10002246,OfficeSupply,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",619.5311,13,0.32,195.4684
13774,7329,164,176,Second Class,AA-10375,United States,Scottsdale,Arizona,85254,West,OFF-BI-10001525,OfficeSupply,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",112.7187,11,0.5,1.7046
13775,6229,1259,1287,Second Class,CA-11965,United States,Aurora,Illinois,60505,Central,OFF-BI-10000545,OfficeSupply,Binders,GBC Ibimaster 500 Manual ProClick Binding System,0.01,6,,0.0035
13776,9775,192,200,Standard Class,PB-19105,United States,Deltona,Florida,32725,South,OFF-AR-10004165,OfficeSupply,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",1207.7336,7,0.7,-214.2706
13777,482,350,378,Same Day,XP-21865,United States,Longview,Washington,98632,West,TEC-MA-10003173,technologies,Machines,Hewlett-Packard 300S Scientific Calculator,628.4415,4,,177.4312
13778,11016,889,909,Same Day,SS-20875,United States,Bowling Green,Kentucky,42104,South,FUR-TA-10004767,Furni,Tables,Safco Drafting Table,0.01,1,0.2,
13779,6400,19,27,Second Class,AS-10630,United States,Hialeah,Florida,33012,South,FUR-TA-10001086,Furni,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",0.01,2,0.1,0.00
13780,9378,943,951,Same Day,JC-16105,United States,Beverly,Massachusetts,1915,East,OFF-ST-10001522,OfficeSupply,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",532.7598,13,0.15,174.697
13781,10736,848,852,First Class,CS-12175,United States,Bethlehem,Pennsylvania,18018,East,TEC-PH-10004080,Tech,Phones,Avaya 5410 Digital phone,707.3288,2,0.0,202.3808
13782,9885,1233,1257,Second Class,SH-20635,United States,Vacaville,California,95687,West,OFF-AP-10003287,OfficeSupply,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,0.01,3,0.6,-0.0067
13783,8138,1275,1287,Second Class,CK-12325,United States,Decatur,Alabama,35601,South,FUR-FU-10004973,Furni,Furnishings,Flat Face Poster Frame,0.01,7,0.8,-0.003
13784,4098,1200,1232,Standard Class,AD-10180,United States,South Bend,Indiana,46614,Central,OFF-PA-10000312,OfficeSupply,Paper,Xerox 1955,0.01,5,0.8,-0.0067
13785,6844,565,585,Standard Class,CK-12325,United States,Laredo,Texas,78041,Central,TEC-PH-10003555,Tech,Phones,Motorola HK250 Universal Bluetooth Headset,0.01,2,0.15,-0.0003
13786,11123,152,156,Standard Class,CK-12205,United States,Irving,Texas,75061,Central,OFF-LA-10004559,OfficeSupply,Labels,Avery 49,0.01,2,0.2,0.0009
13787,4781,907,939,Second Class,MP-17470,United States,Caldwell,Idaho,83605,West,OFF-AP-10001242,OfficeSupply,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,0.01,4,0.8,-0.0032
13788,862,424,456,Second Class,DB-13555,United States,Rogers,Arkansas,72756,South,TEC-AC-10002217,technologies,Accessories,Imation Clip USB flash drive - 8 GB,87.2048,4,0.5,-10.8482
13789,1652,890,918,Standard Class,KW-16435,United States,Linden,New Jersey,7036,East,TEC-PH-10000560,Tech,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),693.3947,10,0.6,-293.0814
13790,11533,226,255,First Class,BK-11260,United States,Pharr,Texas,78577,Central,OFF-BI-10002412,OfficeSupply,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,418.077,13,0.0,209.942
13791,5080,80,92,Standard Class,AG-10270,United States,Kent,Ohio,44240,East,FUR-FU-10001876,Furni,Furnishings,"Computer Room Manger, 14""",514.0382,10,0.32,-45.28
13792,2740,1430,1446,Second Class,KN-16705,United States,Conroe,Texas,77301,Central,OFF-PA-10000007,OfficeSupply,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",1122.8058,4,0.3,49.139
13793,4359,201,225,First Class,GZ-14545,United States,Warner Robins,Georgia,31088,South,TEC-PH-10002549,Tech,Phones,Polycom SoundPoint IP 450 VoIP phone,0.01,11,0.0,0.0041
13794,1058,718,722,Same Day,RW-19630,United States,Redondo Beach,California,90278,West,OFF-ST-10001291,OfficeSupply,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",824.7875,11,0.45,-125.5211
13795,4463,1238,1258,First Class,KM-16660,United States,Jefferson City,Missouri,65109,Central,OFF-ST-10000352,OfficeSupply,Storage,Acco Perma 2700 Stacking Storage Drawers,182.4961,1,0.3,28.5755
13796,9649,456,488,Second Class,AR-10825,United States,Paterson,New Jersey,7501,East,FUR-CH-10000988,Furni,Chairs,Hon Olson Stacker Stools,0.01,1,0.32,
13798,8643,1025,1045,Standard Class,BB-10990,United States,New Albany,Indiana,47150,Central,TEC-AC-10000682,Tech,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,781.6981,14,0.8,-240.8598
13799,5007,1050,1074,Same Day,MD-17350,United States,Broken Arrow,Oklahoma,74012,Central,FUR-BO-10000330,Furni,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",0.01,7,0.3,-0.0018
13800,8444,899,915,Standard Class,CV-12295,United States,Lancaster,Ohio,43130,East,OFF-AR-10004648,OfficeSupply,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,101.6691,8,0.4,-63.5398
13801,11508,905,921,Second Class,EG-13900,United States,Santa Maria,California,93454,West,TEC-PH-10002033,technologies,Phones,Konftel 250 Conference phone - Charcoal black,966.7049,9,0.5,-312.7641
13802,5491,260,264,First Class,ML-17395,United States,Iowa City,Iowa,52240,Central,FUR-TA-10001705,Furni,Tables,Bush Advantage Collection Round Conference Table,1088.8933,2,0.0,258.3581
13803,7651,1317,1345,Second Class,FP-14320,United States,Chandler,Arizona,85224,West,FUR-TA-10002774,Furni,Tables,Laminate Occasional Tables,0.01,3,0.6,-0.0025
13804,7331,916,920,First Class,DP-13390,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10003884,OfficeSupply,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",374.14,3,0.45,-62.2849
13805,9327,1022,1050,Second Class,CW-11905,United States,Denver,Colorado,80219,West,FUR-TA-10001039,Furni,Tables,KI Adjustable-Height Table,164.2905,14,0.8,-54.5586
13806,0,608,628,Second Class,PO-19195,United States,Waterbury,Connecticut,6708,East,OFF-PA-10002377,OfficeSupply,Paper,Xerox 1916,1134.3053,7,,-442.7491
13807,7065,1229,1253,Same Day,LC-16960,United States,Bartlett,Tennessee,38134,South,OFF-PA-10001293,OfficeSupply,Paper,Xerox 1946,0.01,14,0.3,-0.0013
13808,4899,95,111,First Class,TG-21640,United States,Salt Lake City,Utah,84106,West,OFF-BI-10001460,OfficeSupply,Binders,Plastic Binding Combs,0.01,9,0.4,0.0004
13809,11103,440,460,Standard Class,RD-19810,United States,Bolingbrook,Illinois,60440,Central,FUR-CH-10000155,Furni,Chairs,Global Comet Stacking Armless Chair,0.01,14,0.45,-0.0022
13810,214,826,858,First Class,SC-20725,United States,Cranston,Rhode Island,2920,East,FUR-FU-10003829,Furni,Furnishings,Stackable Trays,203.9574,2,,-62.6762
13811,3479,908,916,First Class,JD-15895,United States,Owensboro,Kentucky,42301,--,FUR-TA-10001539,Furni,Tables,Chromcraft Rectangular Conference Tables,0.01,3,0.45,-0.0032
13812,9067,865,873,Standard Class,JS-15595,United States,Whittier,California,90604,West,OFF-AR-10003903,OfficeSupply,Art,Sanford 52201 APSCO Electric Pencil Sharpener,300.4627,9,0.32,10.8995
13813,9198,80,100,Same Day,RF-19735,United States,Oak Park,Michigan,48237,--,OFF-PA-10001815,OfficeSupply,Paper,Xerox 1885,794.4176,1,0.4,
13814,4427,417,421,Second Class,JE-16165,United States,Columbia,Missouri,65203,Central,OFF-PA-10002751,OfficeSupply,Paper,Xerox 1920,1246.8742,5,0.5,
13815,1194,665,693,Same Day,FH-14365,United States,Cedar Hill,Texas,75104,Central,OFF-AR-10000817,OfficeSupply,Art,Manco Dry-Lighter Erasable Highlighter,1181.6589,12,0.4,138.5645
13816,3532,924,948,Same Day,RD-19585,United States,Mcallen,Texas,78501,--,FUR-FU-10004597,Furni,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,0.01,3,0.7,-0.0065
13817,3568,708,732,Same Day,JD-16015,United States,Lancaster,Pennsylvania,17602,East,OFF-PA-10000061,OfficeSupply,Paper,Xerox 205,607.6789,10,0.3,43.8487
13818,8489,503,523,Second Class,YS-21880,United States,Smyrna,Georgia,30080,South,OFF-PA-10003395,OfficeSupply,Paper,Xerox 1941,0.01,8,0.8,-0.0061
13819,3257,786,806,First Class,SC-20845,United States,Pomona,California,91767,West,OFF-AR-10003251,OfficeSupply,Art,Prang Drawing Pencil Set,317.3675,4,0.7,-184.9759
13820,3915,81,105,Standard Class,TT-21460,United States,Broken Arrow,Oklahoma,74012,Central,FUR-FU-10000221,Furni,Furnishings,"Master Caster Door Stop, Brown",551.1162,4,0.3,
13821,2722,487,499,Second Class,DB-13060,United States,Montebello,California,90640,West,OFF-BI-10003274,OfficeSupply,Binders,"Avery Durable Slant Ring Binders, No Labels",0.01,8,0.32,-0.0006
13822,7697,852,856,Same Day,JH-16180,United States,Houston,Texas,77036,Central,OFF-PA-10002552,OfficeSupply,Paper,Xerox 1958,0.01,4,0.3,0.0002
13823,7844,1279,1291,First Class,BS-11665,United States,Sunnyvale,California,94086,West,OFF-PA-10003270,OfficeSupply,Paper,Xerox 1954,177.8332,8,,-11.5888
13824,1225,1365,1369,Second Class,LB-16735,United States,Thomasville,North Carolina,27360,South,FUR-CH-10001891,Furni,Chairs,Global Deluxe Office Fabric Chairs,236.8676,5,0.6,-54.5231
13825,9016,495,507,Standard Class,DJ-13510,United States,Chester,Pennsylvania,19013,East,TEC-PH-10002583,Tech,Phones,iOttie HLCRIO102 Car Mount,339.3288,13,0.6,-100.5662
13826,6383,1274,1278,Second Class,DL-13330,United States,Escondido,California,92025,West,TEC-AC-10003441,technologies,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,0.01,8,0.45,-0.004
13828,9225,277,285,Second Class,SC-20260,United States,Morgan Hill,California,95037,,TEC-PH-10000923,Tech,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",691.0972,10,0.1,237.2774
13829,6819,1430,1434,First Class,LH-16900,United States,Yuma,Arizona,85364,West,FUR-FU-10000576,Furni,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,0.01,4,0.3,0.0015
13830,7965,1090,1110,Standard Class,LT-17110,United States,Henderson,Nevada,89015,West,TEC-MA-10000752,Tech,Machines,Texas Instrument TI-15 Fraction Calculator,0.01,6,,0.0013
13833,3931,19,35,Standard Class,TH-21235,United States,Woodbury,Minnesota,55125,Central,FUR-BO-10002545,Furni,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",23.9767,8,0.2,5.3717
13834,5239,576,600,Same Day,BP-11050,United States,Asheville,North Carolina,28806,South,OFF-LA-10003223,OfficeSupply,Labels,Avery 508,851.6619,4,0.4,-258.3101
13835,11604,182,202,Same Day,GT-14635,United States,Indianapolis,Indiana,46203,Central,OFF-AP-10000828,OfficeSupply,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,0.01,2,0.45,0.0002
13836,5813,1204,1232,Same Day,BE-11455,United States,Tulsa,Oklahoma,74133,Central,TEC-PH-10000486,Tech,Phones,Plantronics HL10 Handset Lifter,352.1268,6,0.15,22.6771
13837,9346,812,820,Same Day,TS-21085,United States,Los Angeles,California,90008,West,OFF-AR-10000422,OfficeSupply,Art,Pencil and Crayon Sharpener,388.6679,10,0.7,
13838,1282,967,995,Same Day,CS-12250,United States,Brentwood,California,94513,West,FUR-FU-10002878,Furni,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",1272.58,11,0.5,
13839,726,674,678,Same Day,AJ-10780,United States,Arlington,Texas,76017,Central,FUR-CH-10001802,Furni,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,0.01,1,0.0,0.0015
13840,7202,72,88,Second Class,CL-12700,United States,Aberdeen,South Dakota,57401,Central,FUR-TA-10001950,Furni,Tables,Balt Solid Wood Round Tables,437.3441,3,0.8,-123.2791
13841,1721,1113,1137,Second Class,KC-16255,United States,Los Angeles,California,90032,,OFF-ST-10003327,OfficeSupply,Storage,Akro-Mils 12-Gallon Tote,538.8172,8,0.7,-408.1779
13844,8718,416,432,Second Class,JG-15310,United States,Deer Park,Texas,77536,--,TEC-AC-10001314,technologies,Accessories,Case Logic 2.4GHz Wireless Keyboard,0.01,10,0.5,-0.0007
13845,6395,1273,1281,First Class,KB-16315,United States,Midland,Michigan,48640,Central,FUR-FU-10000965,Furni,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",754.8163,7,0.32,-50.5877
13846,10273,951,955,Standard Class,BD-11620,United States,Paterson,New Jersey,7501,East,OFF-BI-10004236,OfficeSupply,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",0.01,8,0.1,0.0008
13847,5114,907,927,Second Class,LC-16960,United States,Lafayette,Indiana,47905,Central,FUR-FU-10003247,Furni,Furnishings,36X48 HARDFLOOR CHAIRMAT,1071.9921,5,0.2,282.0302
13848,7465,215,231,First Class,KT-16465,United States,Chicago,Illinois,60653,Central,OFF-AR-10001545,OfficeSupply,Art,Newell 326,304.9095,9,0.15,
13849,10068,906,918,Second Class,MP-18175,United States,Des Plaines,Illinois,60016,Central,TEC-PH-10004434,Tech,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,143.7842,7,0.8,-95.0646
13850,9964,253,257,Standard Class,BT-11680,United States,Georgetown,Kentucky,40324,South,OFF-ST-10002352,OfficeSupply,Storage,Iris Project Case,279.813,13,0.32,108.10
13851,8082,62,94,Same Day,BO-11425,United States,Bayonne,New Jersey,7002,East,OFF-AP-10000159,OfficeSupply,Appliances,Belkin F9M820V08 8 Outlet Surge,1001.9567,5,0.2,193.12
13852,1365,1256,1260,Standard Class,AC-10450,United States,Fayetteville,Arkansas,72701,South,OFF-AR-10001683,OfficeSupply,Art,Lumber Crayons,342.1752,6,0.0,45.3655
13853,11181,1080,1100,Second Class,RM-19675,United States,Mentor,Ohio,44060,East,TEC-MA-10001856,Tech,Machines,Okidata C610n Printer,136.3109,14,0.5,-12.8135
13854,7536,433,441,Same Day,VS-21820,United States,Saint Charles,Missouri,63301,Central,FUR-FU-10001940,Furni,Furnishings,Staple-based wall hangings,797.3352,14,0.15,206.2063
13855,3977,509,529,Same Day,NM-18445,United States,Apple Valley,California,92307,West,OFF-PA-10001526,OfficeSupply,Paper,Xerox 1949,0.01,5,0.3,-0.0027
13856,8197,993,997,Standard Class,AW-10840,United States,Margate,Florida,33063,South,OFF-AP-10002439,OfficeSupply,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,0.01,11,0.7,
13857,3031,84,96,First Class,AM-10360,United States,San Marcos,Texas,78666,,OFF-EN-10003296,OfficeSupply,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,0.01,5,0.1,-0.00
13858,10035,1333,1337,Standard Class,JS-15880,United States,Amarillo,Texas,79109,Central,OFF-AP-10004136,OfficeSupply,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,682.2269,13,0.3,-140.1509
13859,9526,629,645,First Class,XP-21865,United States,New York City,New York,10024,East,OFF-PA-10003673,OfficeSupply,Paper,Strathmore Photo Mount Cards,121.6253,3,0.32,-28.2802
